name,prices,store_names,store_link,shipping_price,extra_discounts,item_sold,old_price
For PIONEER	PL-L90 PL-X340 PL-S30 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
For HARMAN KARDON T-55C T-145 T-20 T-40 T-60 T-60C Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
"Original NEW 15.6"" LCD Display Laptop Matrix HD EDP 30 Pins B156XTN08.1 NT156WHM-N34 N44 N34 N43 B156XTN08.0 N156BGA-EA3 Matte ",78676.8,Display Word Store,//www.aliexpress.com/store/912489787,,,,
For Keyin Korg PA50 PA50SD Conductive Rubber Contact Button D-Pad Part Replacement ,4310.83,Shop910545147 Store,//www.aliexpress.com/store/910545147,,,,
New for lenovo Pro 14 IAH5R 2022 model oga 14s IAH5R C cover keyboard bezel ,102509.32,ZHENHUIYOU Store,//www.aliexpress.com/store/3080116,,,,
HAWEEL Laptop Sleeve Case 11 13 15 16  inch For HP DELL Notebook bag Carrying Bag Macbook Air Pro 13.3 Shockproof Case ,9588.749932.95,Haweel Official Store,//www.aliexpress.com/store/230465,"Free shipping over NGN16,391",,"1,000+",
15.6 inch  LCD Screen Replacement for Laptop Matrix display For Toshiba Satellite C50 C850D C855D C650 C660 C660D L650 notebook ,40977.5,YI YI Tech Store,//www.aliexpress.com/store/109853,,,3,
Original 13.3 Inch LCD Laptop Screen Display Replacement Panel R133NWF4 R5 FHD 1920x1080 40PINS On-Cell Touch 71% NTSC ,114720.61,CHPARTS Store,//www.aliexpress.com/store/5629195,,,,
For PANASONIC TECHNICS SG-V03 SG-V05 SG-V11 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
For TECHNICS PANASONIC SL-23 SL-235 SL-303 SE-P44 SL-B100 SL-B31 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
For Craig 5101 5102 5102-026 8403	 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
13 Keys Conductive Rubber For Roland Korg PA80 Contact Pad Button D-Pad Conductive Rubber Strip ,5753.24,Shop910545147 Store,//www.aliexpress.com/store/910545147,,,4,
B140HAK01.0 NV140FHM T00 R140NWF5 R1 R6 Touch LCD Screen For Lenovo ThinkPad T470P T470S T470 T480 T480S A485 20L5 20L6 Dispay ,88009.82,Notebook LCD Screen Wholesale Store,//www.aliexpress.com/store/1102513678,,Extra 2% off with coins,13,
14.0 Inch Laptop LCD Screen NV140WUM-N41 1920x1200 Non-Touch Matrix Display Panel 30pins eDP ,57901.2,"Shenzhen Hacker Technology Co., Ltd Store",//www.aliexpress.com/store/1103729117,,,,
"Brand New A2337 A2338 Display EMC 3598 3578 8162 For Macbook Air Pro 13.3"" 2020 2022 M1 M2 Laptop LCD Full Screen Assembly ",256666.76,EcoMac Store,//www.aliexpress.com/store/1102903004,,,164,
nt156fhm-n41 NT156FHM N42 N31 B156HTN03.6 N156HGE-EA1 B156HTN03.4 B156HTN03.5 B156HTN03.8 1920x1080 30 PIN Laptop Lcd Screen ,72218.7572218.75,Shop1657201 Store,//www.aliexpress.com/store/1657201,"Free shipping over NGN16,391",,19,
"LPPLY A1706 Display Laptop For Macbook Pro Retina 13""  A1706 LCD Screen Display Panel Free Shipping ",132767.1,APLE Store,//www.aliexpress.com/store/3658047,Free shipping,,,
New for Lenovo IdeaPad Gaming 3-15IHU6 ACH6 Laptop C-Cover with keyboard Arabic TUR ENG RGB ,153639.68,Shop1103671405 Store,//www.aliexpress.com/store/1103671405,Free shipping,,,
For THORENS TD-110 TD-115 TD-115BZW TD-126 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
For PIONEER	PL-X300 PL-600 PL-203 PL-203AZ PL-222AZ Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
For REALISTIC LAB-1200 LAB-1500 R-8000 LAB-30 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
G133HAN02.1 13.3'' NEW Original Display Replacement Panel Matrix Laptop LCD screen ,114737,win0win Store,//www.aliexpress.com/store/1680043,,Extra 1% off with coins,,
B140HAN01.1 B140HAN01.2 B140HAN01.3 B140HAN01.4 LP140WF1 SPB1 1920*100 30pin For Lenovo Y40 E440 T450 T440P T440S LCD ,81135.45,Shenzhen ZDH LCD Tech Co LTD Store,//www.aliexpress.com/store/2490041,,,3,
B145QAN01.H IPS 14.5'' 2560x1600 NEW Original Display Replacement Panel Matrix Laptop LCD screen ,147519,win0win Store,//www.aliexpress.com/store/1680043,,Extra 1% off with coins,,
"MNF601CA1-1 MNF601CA1 15.6"" Replacement Display Panel Matrix Laptop LCD screen QHD 2560×1440 40pins 60HZ ",132111.46,win0win Store,//www.aliexpress.com/store/1680043,,Extra 1% off with coins,,
"661-6594 661-5868 Full LCD Screen Assembly Display  For MacBook Pro 13"" A1278 2011 2012 MC724/700 MD101/102 MD313/314 ",46205.16,XJSCYYCMAC LCD Store,//www.aliexpress.com/store/1102764247,,,53,
DXT NEW Laptop Battery 505979-3S1P-1 for Chuwi for CoreBook X 14 CWI529 11.55v 4000mAh ,68703.24,DXT Laptop Battery Store,//www.aliexpress.com/store/1102721429,,Extra 5% off with coins,18,
"15.6"" Laptop Matrix For ASUS X550JX LCD Screen 30 Pins Panel replacement ",78185.07,"ShenZhen WeiKuai Tech Co., Ltd",//www.aliexpress.com/store/405891,Free shipping,,,
For HITACHI HT-20S HT-21 HT-320 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
For Micro Seiki MB-14 BL-41 MB-12 MB16 MB18 Turntable Belt Replacement ,14735.51,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
For KLH TT-101 CALIBRE 330 CONCORD BO-1000 Turntable Belt Replacement ,14571.6,Shop5064370 Store,//www.aliexpress.com/store/5064370,Free shipping,,,
NLB150XG01L-01 15 inch original industrial LCD screen 1024x768 ,127849.8,win0win Store,//www.aliexpress.com/store/1680043,,Extra 1% off with coins,,
"NV156FHM-NX2 fit B156HAN13.1 B156HAN13.0 N156HRA-GAA NV156FHM-NX1 EDP 40PIN 15.6"" Slim LED Matrix 120HZ 1920×1080 ",108836.24,win0win Store,//www.aliexpress.com/store/1680043,,Extra 1% off with coins,,
"B125XTN01.0 fit 12.5""1366X768 HB125WX1-200 LP125WH2-TPH1 Display Laptop LED LCD ",65347.3,LCD Source Store,//www.aliexpress.com/store/1102460600,Free shipping,Extra 2% off with coins,,
LP156WFC(SP)(H1) 30PINS  60HZ   1920*1080  Laptop LED Screen Panel ,76429.58,Stars LCD Screen Store,//www.aliexpress.com/store/1102685113,,,1,
LP133X7 N2C2 fit TM133XG-07 Laptop LCD LED Display Screen NEW UB133X01-2 LP133X7 XF1024X768 20 PIN ,64664.06,LCD Source Store,//www.aliexpress.com/store/1102460600,Free shipping,Extra 2% off with coins,,
17.3'' Laptop LCD LED Screen B173RTN01.1 B173RTN01 1 B173RTNO1.1 LED Display HD+ eDP 1600x900 Replacement ,111130.98,Shenzhen ZDH LCD Tech Co LTD Store,//www.aliexpress.com/store/2490041,,,,
LCD Video Display Cable For IBM Lenovo Thinkpad X1 Carbon Gen 2 50.4LY01.001 04X5596 30P Year 2014 ,10811.31,1818-zu Store,//www.aliexpress.com/store/3554001,,Extra 2% off with coins,,
